org_id remap_id freebase_id
943 774 http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
2665 775 http://dbpedia.org/resource/Earth_vs._the_Flying_Saucers
2966 776 http://dbpedia.org/resource/The_Straight_Story
2497 777 http://dbpedia.org/resource/Message_in_a_Bottle_(film)
1727 778 http://dbpedia.org/resource/The_Horse_Whisperer_(film)
1317 779 http://dbpedia.org/resource/I'm_Not_Rappaport_(film)
3920 780 http://dbpedia.org/resource/Faraway,_So_Close!
3039 781 http://dbpedia.org/resource/Trading_Places
1824 782 http://dbpedia.org/resource/Homegrown_(film)
2498 783 http://dbpedia.org/resource/My_Favorite_Martian_(film)
298 784 http://dbpedia.org/resource/Pushing_Hands_(film)
2461 785 http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III
3081 786 http://dbpedia.org/resource/Sleepy_Hollow_(film)
3500 787 http://dbpedia.org/resource/Mr._Saturday_Night
1844 788 http://dbpedia.org/resource/Live_Flesh_(film)
3042 789 http://dbpedia.org/resource/Meatballs_III:_Summer_Job
2809 790 http://dbpedia.org/resource/Love_Stinks_(film)
1305 791 http://dbpedia.org/resource/Paris,_Texas_(film)
1090 792 http://dbpedia.org/resource/Platoon_(film)
3732 793 http://dbpedia.org/resource/Fury
330 794 http://dbpedia.org/resource/Tales_from_the_Hood
3483 795 http://dbpedia.org/resource/The_Road_to_El_Dorado
434 796 http://dbpedia.org/resource/Cliffhanger_(film)
2762 797 http://dbpedia.org/resource/The_Sixth_Sense
217 798 http://dbpedia.org/resource/The_Babysitter
3694 799 http://dbpedia.org/resource/The_Toxic_Avenger_Part_II
1013 800 http://dbpedia.org/resource/The_Parent_Trap_(1961_film)
3451 801 http://dbpedia.org/resource/Guess_Who's_Coming_to_Dinner
1030 802 http://dbpedia.org/resource/Pete's_Dragon
79 803 http://dbpedia.org/resource/The_Juror
1985 804 http://dbpedia.org/resource/Halloween_4:_The_Return_of_Michael_Myers
2317 805 http://dbpedia.org/resource/The_Alarmist
3556 806 http://dbpedia.org/resource/The_Virgin_Suicides_(film)
1179 807 http://dbpedia.org/resource/The_Grifters_(film)
3333 808 http://dbpedia.org/resource/The_Killing_of_Sister_George
2385 809 http://dbpedia.org/resource/Home_Fries_(film)
2507 810 http://dbpedia.org/resource/Breakfast_of_Champions_(film)
2326 811 http://dbpedia.org/resource/Shattered_Image
3572 812 http://dbpedia.org/resource/Carnosaur_(film)
455 813 http://dbpedia.org/resource/Free_Willy
3244 814 http://dbpedia.org/resource/The_Goodbye_Girl
1097 815 http://dbpedia.org/resource/E.T._the_Extra-Terrestrial
2369 816 http://dbpedia.org/resource/Desperately_Seeking_Susan
1423 817 http://dbpedia.org/resource/Hearts_and_Minds_(film)
3 818 http://dbpedia.org/resource/Grumpier_Old_Men
2551 819 http://dbpedia.org/resource/Dead_Ringers_(film)
1885 820 http://dbpedia.org/resource/The_Opposite_of_Sex
1479 821 http://dbpedia.org/resource/The_Gospel_According_to_St._Matthew_(film)
2164 822 http://dbpedia.org/resource/Surf_Nazis_Must_Die
266 823 http://dbpedia.org/resource/Legends_of_the_Fall
3445 824 http://dbpedia.org/resource/Eyes_of_Laura_Mars
2496 825 http://dbpedia.org/resource/Blast_from_the_Past_(film)
1511 826 http://dbpedia.org/resource/A_Chef_in_Love
3794 827 http://dbpedia.org/resource/Chuck_Moll
3663 828 http://dbpedia.org/resource/Puppet_Master_4
3847 829 http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS
3633 830 http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)
926 831 http://dbpedia.org/resource/All_About_Eve
563 832 http://dbpedia.org/resource/Germinal_(1993_film)
176 833 http://dbpedia.org/resource/Living_in_Oblivion
409 834 http://dbpedia.org/resource/Above_the_Rim
2982 835 http://dbpedia.org/resource/The_Guardian_(1990_film)
2615 836 http://dbpedia.org/resource/My_Science_Project
1371 837 http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture
3448 838 http://dbpedia.org/resource/Good_Morning,_Vietnam
429 839 http://dbpedia.org/resource/Cabin_Boy
994 840 http://dbpedia.org/resource/Big_Night
2474 841 http://dbpedia.org/resource/The_Color_of_Money
64 842 http://dbpedia.org/resource/Two_If_by_Sea
2411 843 http://dbpedia.org/resource/Rocky_IV
2520 844 http://dbpedia.org/resource/Airport_(1970_film)
2841 845 http://dbpedia.org/resource/Stir_of_Echoes
1275 846 http://dbpedia.org/resource/Highlander_(film)
3276 847 http://dbpedia.org/resource/Gun_Shy_(film)
2115 848 http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom
2259 849 http://dbpedia.org/resource/Blame_It_on_Rio
519 850 http://dbpedia.org/resource/RoboCop_3
2381 851 http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol
1542 852 http://dbpedia.org/resource/Brassed_Off
2594 853 http://dbpedia.org/resource/Open_Your_Eyes_(1997_film)
290 854 http://dbpedia.org/resource/Once_Were_Warriors_(film)
2058 855 http://dbpedia.org/resource/The_Negotiator
2764 856 http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)
824 857 http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser
13 858 http://dbpedia.org/resource/Balto_(film)
594 859 http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
2666 860 http://dbpedia.org/resource/It_Conquered_the_World
3624 861 http://dbpedia.org/resource/Shanghai_Noon
1477 862 http://dbpedia.org/resource/Love_Jones_(film)
2281 863 http://dbpedia.org/resource/Monument_Ave.
2921 864 http://dbpedia.org/resource/High_Plains_Drifter
3905 865 http://dbpedia.org/resource/The_Specials_(film)
3024 866 http://dbpedia.org/resource/Piranha_(1978_film)
257 867 http://dbpedia.org/resource/Just_Cause_(film)
2260 868 http://dbpedia.org/resource/Wisdom_(film)
1022 869 http://dbpedia.org/resource/Cinderella_(1950_film)
2500 870 http://dbpedia.org/resource/Jawbreaker_(film)
2316 871 http://dbpedia.org/resource/Practical_Magic
2151 872 http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II
2834 873 http://dbpedia.org/resource/The_Very_Thought_of_You_(film)
1105 874 http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
3509 875 http://dbpedia.org/resource/Black_and_White_(1999_drama_film)
131 876 http://dbpedia.org/resource/Frankie_Starlight
2552 877 http://dbpedia.org/resource/My_Boyfriend's_Back
241 878 http://dbpedia.org/resource/Fluke_(film)
804 879 http://dbpedia.org/resource/She's_the_One
1271 880 http://dbpedia.org/resource/Fried_Green_Tomatoes
3586 881 http://dbpedia.org/resource/The_Idolmaker
3874 882 http://dbpedia.org/resource/A_Couch_in_New_York
3061 883 http://dbpedia.org/resource/Holiday_Inn_(film)
1980 884 http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood
1254 885 http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)
414 886 http://dbpedia.org/resource/The_Air_Up_There
1686 887 http://dbpedia.org/resource/Red_Corner
1587 888 http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film)
61 889 http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
3943 890 http://dbpedia.org/resource/Bamboozled
1912 891 http://dbpedia.org/resource/Out_of_Sight_(1966_film)
676 892 http://dbpedia.org/resource/The_Bite
2035 893 http://dbpedia.org/resource/Blackbeard's_Ghost
2421 894 http://dbpedia.org/resource/The_Karate_Kid,_Part_II
392 895 http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
2289 896 http://dbpedia.org/resource/Players_(film)
3050 897 http://dbpedia.org/resource/Light_It_Up_(film)
1920 898 http://dbpedia.org/resource/Small_Soldiers
1463 899 http://dbpedia.org/resource/That_Old_Feeling_(film)
1392 900 http://dbpedia.org/resource/Citizen_Ruth
3729 901 http://dbpedia.org/resource/Shaft_(1971_film)
2181 902 http://dbpedia.org/resource/Marnie_(film)
1647 903 http://dbpedia.org/resource/Playing_God_(film)
3421 904 http://dbpedia.org/resource/Animal_House
2871 905 http://dbpedia.org/resource/Deliverance_(1919_film)
3611 906 http://dbpedia.org/resource/Saludos_Amigos
3433 907 http://dbpedia.org/resource/Death_Wish_4:_The_Crackdown
923 908 http://dbpedia.org/resource/Citizen_Kane
272 909 http://dbpedia.org/resource/The_Madness_of_King_George
282 910 http://dbpedia.org/resource/Nell_(film)
528 911 http://dbpedia.org/resource/The_Scout_(film)
453 912 http://dbpedia.org/resource/For_Love_or_Money_(1993_film)
2660 913 http://dbpedia.org/resource/The_Thing_from_Another_World
2055 914 http://dbpedia.org/resource/Hot_Lead_and_Cold_Feet
1207 915 http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)
1785 916 http://dbpedia.org/resource/King_of_New_York
2981 917 http://dbpedia.org/resource/Brother,_Can_You_Spare_a_Dime%3F_(film)
1268 918 http://dbpedia.org/resource/Pump_Up_the_Volume_(film)
373 919 http://dbpedia.org/resource/Red_Rock_West
3872 920 http://dbpedia.org/resource/Suddenly,_Last_Summer_(film)
2876 921 http://dbpedia.org/resource/Thumbelina_(1994_film)
3563 922 http://dbpedia.org/resource/The_Crow:_Salvation
2090 923 http://dbpedia.org/resource/The_Rescuers
2922 924 http://dbpedia.org/resource/Hang_'Em_High
2280 925 http://dbpedia.org/resource/Clay_Pigeons
2453 926 http://dbpedia.org/resource/The_Boy_Who_Could_Fly
514 927 http://dbpedia.org/resource/The_Ref
245 928 http://dbpedia.org/resource/The_Glass_Shield
1731 929 http://dbpedia.org/resource/Mr._Magoo_(film)
3199 930 http://dbpedia.org/resource/Pal_Joey_(film)
1209 931 http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West
2749 932 http://dbpedia.org/resource/The_Morning_After_(1986_film)
3465 933 http://dbpedia.org/resource/That's_Life!_(film)
1100 934 http://dbpedia.org/resource/Days_of_Thunder
2353 935 http://dbpedia.org/resource/Enemy_of_the_State_(film)
1484 936 http://dbpedia.org/resource/The_Daytrippers
3173 937 http://dbpedia.org/resource/Any_Given_Sunday
997 938 http://dbpedia.org/resource/Caught_(1949_film)
3812 939 http://dbpedia.org/resource/Everything_You_Always_Wanted_to_Know_About_Sex*_(*But_Were_Afraid_to_Ask)
2407 940 http://dbpedia.org/resource/Cocoon_(film)
2357 941 http://dbpedia.org/resource/Central_Station_(film)
3539 942 http://dbpedia.org/resource/The_Filth_and_the_Fury
3193 943 http://dbpedia.org/resource/The_Creature_Walks_Among_Us
2099 944 http://dbpedia.org/resource/Song_of_the_South
3076 945 http://dbpedia.org/resource/Irma_la_Douce
1187 946 http://dbpedia.org/resource/Passion_Fish
3138 947 http://dbpedia.org/resource/Stealing_Home
2598 948 http://dbpedia.org/resource/Pushing_Tin
888 949 http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
971 950 http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film)
1958 951 http://dbpedia.org/resource/Terms_of_Endearment
1433 952 http://dbpedia.org/resource/The_Time_Machine_(1960_film)
2398 953 http://dbpedia.org/resource/Miracle_on_34th_Street
1084 954 http://dbpedia.org/resource/Bonnie_and_Clyde_(film)
1940 955 http://dbpedia.org/resource/Gentleman's_Agreement
3579 956 http://dbpedia.org/resource/I_Dreamed_of_Africa
3450 957 http://dbpedia.org/resource/Grumpy_Old_Men_(film)
3260 958 http://dbpedia.org/resource/Howards_End_(film)
2477 959 http://dbpedia.org/resource/Firewalker_(film)
615 960 http://dbpedia.org/resource/Bread_and_Chocolate
2233 961 http://dbpedia.org/resource/Digging_to_China
1388 962 http://dbpedia.org/resource/Jaws_2
2036 963 http://dbpedia.org/resource/Blank_Check_(film)
1722 964 http://dbpedia.org/resource/Tomorrow_Never_Dies
2328 965 http://dbpedia.org/resource/Vampires_(film)
2086 966 http://dbpedia.org/resource/One_Magic_Christmas
2854 967 http://dbpedia.org/resource/The_Forgotten_(1973_film)
697 968 http://dbpedia.org/resource/Feeling_Minnesota
2203 969 http://dbpedia.org/resource/Shadow_of_a_Doubt
1302 970 http://dbpedia.org/resource/Field_of_Dreams
2938 971 http://dbpedia.org/resource/Man_Facing_Southeast
3011 972 http://dbpedia.org/resource/They_Shoot_Horses,_Don't_They%3F_(film)
3594 973 http://dbpedia.org/resource/Center_Stage
2739 974 http://dbpedia.org/resource/The_Color_Purple_(film)
2758 975 http://dbpedia.org/resource/Plenty_(film)
11 976 http://dbpedia.org/resource/The_American_President
3596 977 http://dbpedia.org/resource/Screwed_(2000_film)
2793 978 http://dbpedia.org/resource/An_American_Werewolf_in_Paris
3391 979 http://dbpedia.org/resource/Who's_That_Girl_(1987_film)
992 980 http://dbpedia.org/resource/The_Rich_Man's_Wife
3384 981 http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_(1974_film)
1378 982 http://dbpedia.org/resource/Young_Guns
1821 983 http://dbpedia.org/resource/The_Object_of_My_Affection
3194 984 http://dbpedia.org/resource/The_Way_We_Were
2817 985 http://dbpedia.org/resource/Aces:_Iron_Eagle_III
1804 986 http://dbpedia.org/resource/The_Newton_Boys
2304 987 http://dbpedia.org/resource/Love_and_the_Devil
1199 988 http://dbpedia.org/resource/Brazil_(1985_film)
2824 989 http://dbpedia.org/resource/On_the_Ropes_(2011_film)
2134 990 http://dbpedia.org/resource/Weird_Science_(film)
1626 991 http://dbpedia.org/resource/Fire_Down_Below_(1997_film)
3017 992 http://dbpedia.org/resource/Creepshow_2
288 993 http://dbpedia.org/resource/Natural_Born_Killers
2305 994 http://dbpedia.org/resource/Slam_(film)
2580 995 http://dbpedia.org/resource/Go_(1999_film)
1600 996 http://dbpedia.org/resource/She's_So_Lovely
1589 997 http://dbpedia.org/resource/Cop_Land
2810 998 http://dbpedia.org/resource/Perfect_Blue
3844 999 http://dbpedia.org/resource/Steel_Magnolias
2710 1000 http://dbpedia.org/resource/The_Blair_Witch_Project
1476 1001 http://dbpedia.org/resource/Private_Parts_(1997_film)
281 1002 http://dbpedia.org/resource/Nobody's_Fool_(1994_film)
2816 1003 http://dbpedia.org/resource/Iron_Eagle_II
1767 1004 http://dbpedia.org/resource/Music_from_Another_Room_(film)
2118 1005 http://dbpedia.org/resource/The_Dead_Zone_(film)
799 1006 http://dbpedia.org/resource/The_Frighteners
1588 1007 http://dbpedia.org/resource/George_of_the_Jungle_(film)
1517 1008 http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery
2150 1009 http://dbpedia.org/resource/The_Gods_Must_Be_Crazy
1173 1010 http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover
1273 1011 http://dbpedia.org/resource/Down_by_Law_(film)
228 1012 http://dbpedia.org/resource/Destiny_Turns_on_the_Radio
861 1013 http://dbpedia.org/resource/Once_a_Cop
38 1014 http://dbpedia.org/resource/It_Takes_Two_(1995_film)
2992 1015 http://dbpedia.org/resource/Rawhead_Rex_(film)
2894 1016 http://dbpedia.org/resource/Romance_(1999_film)
461 1017 http://dbpedia.org/resource/Go_Fish_(film)
2389 1018 http://dbpedia.org/resource/Psycho_(1998_film)
3475 1019 http://dbpedia.org/resource/A_Place_in_the_Sun_(film)
354 1020 http://dbpedia.org/resource/Cobb_(film)
5 1021 http://dbpedia.org/resource/Father_of_the_Bride_Part_II
47 1022 http://dbpedia.org/resource/Seven_(1995_film)
905 1023 http://dbpedia.org/resource/It_Happened_One_Night
3840 1024 http://dbpedia.org/resource/Pumpkinhead_(film)
3141 1025 http://dbpedia.org/resource/The_Two_Jakes
566 1026 http://dbpedia.org/resource/Naked_in_New_York
255 1027 http://dbpedia.org/resource/The_Jerky_Boys:_The_Movie
633 1028 http://dbpedia.org/resource/Denise_Calls_Up
830 1029 http://dbpedia.org/resource/The_First_Wives_Club
2728 1030 http://dbpedia.org/resource/Spartacus_(film)
2733 1031 http://dbpedia.org/resource/Vibes_(film)
2904 1032 http://dbpedia.org/resource/Rain_(1932_film)
2085 1033 http://dbpedia.org/resource/One_Hundred_and_One_Dalmatians
2166 1034 http://dbpedia.org/resource/Return_to_Paradise_(1998_film)
3602 1035 http://dbpedia.org/resource/G.I._Blues
3537 1036 http://dbpedia.org/resource/Where_the_Money_Is
3587 1037 http://dbpedia.org/resource/Inferno_(1980_film)
3267 1038 http://dbpedia.org/resource/El_Mariachi
466 1039 http://dbpedia.org/resource/Hot_Shots!_Part_Deux
1220 1040 http://dbpedia.org/resource/The_Blues_Brothers_(film)
3367 1041 http://dbpedia.org/resource/The_Devil's_Brigade_(film)
3814 1042 http://dbpedia.org/resource/Love_and_Death
1234 1043 http://dbpedia.org/resource/Sting_of_the_West
399 1044 http://dbpedia.org/resource/Girl_in_the_Cadillac
846 1045 http://dbpedia.org/resource/Flirt_(1995_film)
2283 1046 http://dbpedia.org/resource/The_Sheltering_Sky_(film)
2319 1047 http://dbpedia.org/resource/Reach_the_Rock
1946 1048 http://dbpedia.org/resource/Marty_(film)
1657 1049 http://dbpedia.org/resource/Wonderland_(2003_film)
2796 1050 http://dbpedia.org/resource/Funny_Farm_(film)
316 1051 http://dbpedia.org/resource/Stargate_(film)
3003 1052 http://dbpedia.org/resource/Train_of_Life
639 1053 http://dbpedia.org/resource/Girl_6
2163 1054 http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes
1543 1055 http://dbpedia.org/resource/The_Designated_Mourner
3129 1056 http://dbpedia.org/resource/Sweet_and_Lowdown
2011 1057 http://dbpedia.org/resource/Back_to_the_Future_Part_II
243 1058 http://dbpedia.org/resource/Gordy
90 1059 http://dbpedia.org/resource/The_Journey_of_August_King
2901 1060 http://dbpedia.org/resource/Phantasm_(film)
2951 1061 http://dbpedia.org/resource/A_Fistful_of_Dollars
2857 1062 http://dbpedia.org/resource/Yellow_Submarine_(film)
3889 1063 http://dbpedia.org/resource/Highlander:_Endgame
1585 1064 http://dbpedia.org/resource/Love_Serenade
2318 1065 http://dbpedia.org/resource/Happiness_(1998_film)
2820 1066 http://dbpedia.org/resource/Hamlet_(1964_film)
2941 1067 http://dbpedia.org/resource/South_Pacific
2177 1068 http://dbpedia.org/resource/Family_Plot
400 1069 http://dbpedia.org/resource/Homage_to_Chagall:_The_Colours_of_Love
914 1070 http://dbpedia.org/resource/My_Fair_Lady_(film)
344 1071 http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective
419 1072 http://dbpedia.org/resource/The_Beverly_Hillbillies_(film)
3620 1073 http://dbpedia.org/resource/The_Myth_of_Fingerprints
1135 1074 http://dbpedia.org/resource/Private_Benjamin
929 1075 http://dbpedia.org/resource/Foreign_Correspondent_(film)
2171 1076 http://dbpedia.org/resource/Next_Stop_Wonderland
3473 1077 http://dbpedia.org/resource/Jonah_Who_Will_Be_25_in_the_Year_2000
92 1078 http://dbpedia.org/resource/Mary_Reilly_(film)
3099 1079 http://dbpedia.org/resource/Shampoo_(film)
2334 1080 http://dbpedia.org/resource/The_Siege_of_Pinchgut
2607 1081 http://dbpedia.org/resource/Get_Real_(film)
3324 1082 http://dbpedia.org/resource/Drowning_Mona
3117 1083 http://dbpedia.org/resource/Ride_with_the_Devil_(film)
297 1084 http://dbpedia.org/resource/The_Pink_Panther_(1963_film)
2526 1085 http://dbpedia.org/resource/Meteor_(film)
380 1086 http://dbpedia.org/resource/True_Lies
2084 1087 http://dbpedia.org/resource/Newsies
2057 1088 http://dbpedia.org/resource/The_Incredible_Journey_(film)
3015 1089 http://dbpedia.org/resource/Coma_(1978_film)
413 1090 http://dbpedia.org/resource/Airheads
1617 1091 http://dbpedia.org/resource/L.A._Confidential_(film)
2029 1092 http://dbpedia.org/resource/Billy's_Hollywood_Screen_Kiss
2244 1093 http://dbpedia.org/resource/The_Allnighter_(film)
1496 1094 http://dbpedia.org/resource/Anna_Karenina_(1997_film)
194 1095 http://dbpedia.org/resource/Smoke_(film)
42 1096 http://dbpedia.org/resource/Dead_Presidents
3264 1097 http://dbpedia.org/resource/Buffy_the_Vampire_Slayer_(film)
1882 1098 http://dbpedia.org/resource/Godzilla_(1998_film)
1190 1099 http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
1884 1100 http://dbpedia.org/resource/Fear_and_Loathing_in_Las_Vegas_(film)
3718 1101 http://dbpedia.org/resource/American_Pimp
1290 1102 http://dbpedia.org/resource/Some_Kind_of_Wonderful_(film)
1287 1103 http://dbpedia.org/resource/Ben-Hur_(1959_film)
1461 1104 http://dbpedia.org/resource/Vegas_Vacation
1550 1105 http://dbpedia.org/resource/Trial_and_Error_(1997_film)
246 1106 http://dbpedia.org/resource/Hoop_Dreams
1272 1107 http://dbpedia.org/resource/Patton_(film)
1153 1108 http://dbpedia.org/resource/Raw_Deal_(1948_film)
552 1109 http://dbpedia.org/resource/The_Three_Musketeers_(1993_film)
1602 1110 http://dbpedia.org/resource/Leave_It_to_Beaver_(film)
3908 1111 http://dbpedia.org/resource/Urban_Legends:_Final_Cut
2767 1112 http://dbpedia.org/resource/Illuminata_(film)
1219 1113 http://dbpedia.org/resource/Psycho_(1960_film)
1567 1114 http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide
207 1115 http://dbpedia.org/resource/A_Walk_in_the_Clouds
2639 1116 http://dbpedia.org/resource/Mommie_Dearest_(film)
1404 1117 http://dbpedia.org/resource/Night_Falls_on_Manhattan
3512 1118 http://dbpedia.org/resource/Return_to_Me
1012 1119 http://dbpedia.org/resource/Old_Yeller_(film)
2562 1120 http://dbpedia.org/resource/Bandits_(1997_film)
542 1121 http://dbpedia.org/resource/Son_in_Law
3238 1122 http://dbpedia.org/resource/Eye_of_the_Beholder_(film)
786 1123 http://dbpedia.org/resource/Eraser_(film)
438 1124 http://dbpedia.org/resource/The_Cowboy_Way_(film)
3189 1125 http://dbpedia.org/resource/My_Dog_Skip_(film)
148 1126 http://dbpedia.org/resource/An_Awfully_Big_Adventure
454 1127 http://dbpedia.org/resource/The_Firm_(1993_film)
627 1128 http://dbpedia.org/resource/The_Last_Supper_(1995_film)
1753 1129 http://dbpedia.org/resource/Half_Baked
902 1130 http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)
1328 1131 http://dbpedia.org/resource/The_Amityville_Curse
1943 1132 http://dbpedia.org/resource/The_Greatest_Show_on_Earth
2368 1133 http://dbpedia.org/resource/King_Kong_Lives
755 1134 http://dbpedia.org/resource/Kim
1188 1135 http://dbpedia.org/resource/Strictly_Ballroom
3313 1136 http://dbpedia.org/resource/National_Lampoon's_Class_Reunion
1099 1137 http://dbpedia.org/resource/A_Christmas_Carol_(2009_film)
1621 1138 http://dbpedia.org/resource/Soul_Food_(film)
745 1139 http://dbpedia.org/resource/A_Close_Shave
474 1140 http://dbpedia.org/resource/In_the_Line_of_Fire
3486 1141 http://dbpedia.org/resource/Devil_Girl_from_Mars
2348 1142 http://dbpedia.org/resource/Sid_and_Nancy
1018 1143 http://dbpedia.org/resource/That_Darn_Cat!
428 1144 http://dbpedia.org/resource/A_Bronx_Tale
1598 1145 http://dbpedia.org/resource/Desperate_Measures_(film)
393 1146 http://dbpedia.org/resource/Street_Fighter_(1994_film)
1771 1147 http://dbpedia.org/resource/The_Night_Flier_(film)
3120 1148 http://dbpedia.org/resource/The_Distinguished_Gentleman
2835 1149 http://dbpedia.org/resource/Chill_Factor_(film)
1336 1150 http://dbpedia.org/resource/Body_Parts_(film)
1668 1151 http://dbpedia.org/resource/One_Night_Stand_(1997_film)
411 1152 http://dbpedia.org/resource/You_So_Crazy
2640 1153 http://dbpedia.org/resource/Superman_(1978_film)
2826 1154 http://dbpedia.org/resource/The_13th_Warrior
3893 1155 http://dbpedia.org/resource/Nurse_Betty
781 1156 http://dbpedia.org/resource/Stealing_Beauty
3804 1157 http://dbpedia.org/resource/H.O.T.S.
3175 1158 http://dbpedia.org/resource/Galaxy_Quest
2967 1159 http://dbpedia.org/resource/The_Bad_Seed_(1985_film)
117 1160 http://dbpedia.org/resource/The_Young_Poisoner's_Handbook
2649 1161 http://dbpedia.org/resource/Son_of_Frankenstein
2505 1162 http://dbpedia.org/resource/8mm_(film)
1629 1163 http://dbpedia.org/resource/The_Matchmaker_(1997_film)
2612 1164 http://dbpedia.org/resource/Mildred_Pierce_(film)
24 1165 http://dbpedia.org/resource/Powder_(film)
869 1166 http://dbpedia.org/resource/Kansas_City_(film)
2743 1167 http://dbpedia.org/resource/Native_Son_(1986_film)
247 1168 http://dbpedia.org/resource/Heavenly_Creatures
371 1169 http://dbpedia.org/resource/Paper_Moon_(film)
1772 1170 http://dbpedia.org/resource/Blues_Brothers_2000
3641 1171 http://dbpedia.org/resource/A_Woman_of_Paris
3308 1172 http://dbpedia.org/resource/The_Flamingo_Kid
2263 1173 http://dbpedia.org/resource/The_Seventh_Sign
986 1174 http://dbpedia.org/resource/Fly_Away_Home
1860 1175 http://dbpedia.org/resource/Character_(film)
193 1176 http://dbpedia.org/resource/Showgirls
208 1177 http://dbpedia.org/resource/Waterworld
2536 1178 http://dbpedia.org/resource/The_Concorde_..._Airport_'79
1525 1179 http://dbpedia.org/resource/Warriors_of_Virtue
1895 1180 http://dbpedia.org/resource/Can't_Hardly_Wait
351 1181 http://dbpedia.org/resource/Corrina,_Corrina_(film)
3501 1182 http://dbpedia.org/resource/Murphy's_Romance
1140 1183 http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story
719 1184 http://dbpedia.org/resource/Multiplicity_(film)
3058 1185 http://dbpedia.org/resource/The_Ape_(1940_film)
3810 1186 http://dbpedia.org/resource/White_Sands_(film)
1028 1187 http://dbpedia.org/resource/Mary_Poppins_(film)
3706 1188 http://dbpedia.org/resource/Angel_Heart
1995 1189 http://dbpedia.org/resource/Poltergeist_II:_The_Other_Side
2332 1190 http://dbpedia.org/resource/Belly_(film)
55 1191 http://dbpedia.org/resource/Georgia_(1995_film)
29 1192 http://dbpedia.org/resource/The_City_of_Lost_Children
3340 1193 http://dbpedia.org/resource/Bride_of_the_Monster
1883 1194 http://dbpedia.org/resource/Bulworth
3949 1195 http://dbpedia.org/resource/Requiem_for_a_Dream
1006 1196 http://dbpedia.org/resource/The_Chamber_(film)
565 1197 http://dbpedia.org/resource/Cronos_(film)
1516 1198 http://dbpedia.org/resource/Children_of_the_Revolution_(1996_film)
1826 1199 http://dbpedia.org/resource/Barney's_Great_Adventure
1331 1200 http://dbpedia.org/resource/Audrey_Rose_(film)
1653 1201 http://dbpedia.org/resource/Gattaca
2732 1202 http://dbpedia.org/resource/Jules_and_Jim
2878 1203 http://dbpedia.org/resource/Hell_Night
934 1204 http://dbpedia.org/resource/Father_of_the_Bride_(1950_film)
1865 1205 http://dbpedia.org/resource/Wild_Man_Blues
1829 1206 http://dbpedia.org/resource/Chinese_Box
1291 1207 http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade
2929 1208 http://dbpedia.org/resource/Reds_(film)
3567 1209 http://dbpedia.org/resource/Bossa_Nova_(film)
1788 1210 http://dbpedia.org/resource/Men_with_Guns
2721 1211 http://dbpedia.org/resource/Trick_(film)
473 1212 http://dbpedia.org/resource/In_the_Army_Now_(film)
621 1213 http://dbpedia.org/resource/My_Favorite_Season
3358 1214 http://dbpedia.org/resource/Defending_Your_Life
3348 1215 http://dbpedia.org/resource/Night_Visitor
319 1216 http://dbpedia.org/resource/Shallow_Grave
294 1217 http://dbpedia.org/resource/The_Perez_Family
1658 1218 http://dbpedia.org/resource/A_Life_Less_Ordinary
583 1219 http://dbpedia.org/resource/Caro_diario
118 1220 http://dbpedia.org/resource/If_Lucy_Fell
836 1221 http://dbpedia.org/resource/Chain_Reaction_(film)
103 1222 http://dbpedia.org/resource/Unforgettable
212 1223 http://dbpedia.org/resource/Bushwhacked_(film)
2443 1224 http://dbpedia.org/resource/Playing_by_Heart
